1487131778
[H[JMem: 87324K used, 425460K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.08 0.02 0.01 1/80 21682
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 427940   4916  33880    0    0     0     0 100905  369  0 22 78  0  0 2017-02-15 04:11:38
 0  0      0 427940   4916  33880    0    0     0     0 100519  346  0 19 82  0  0 2017-02-15 04:11:39
 0  0      0 427940   4916  33880    0    0     0     0 100407  365  0 21 79  0  0 2017-02-15 04:11:40
 0  0      0 427908   4916  33880    0    0     0     0 100592  372  0 22 79  0  0 2017-02-15 04:11:41
 0  0      0 427940   4916  33880    0    0     0     0 100571  378  0 25 75  0  0 2017-02-15 04:11:42
 0  0      0 427940   4916  33880    0    0     0     0 100445  381  0 25 75  0  0 2017-02-15 04:11:43
 0  0      0 427908   4916  33880    0    0     0     0 100438  360  0 19 81  0  0 2017-02-15 04:11:44
 0  0      0 427908   4916  33880    0    0     0     0 100657  372  0 21 79  0  0 2017-02-15 04:11:45
 0  0      0 427908   4916  33880    0    0     0     0 100644  360  0 22 78  0  0 2017-02-15 04:11:46
 0  0      0 427748   4916  33880    0    0     0     0 100669  378  0 22 79  0  0 2017-02-15 04:11:47
 0  0      0 427780   4916  33880    0    0     0     0 100789  396  0 25 75  0  0 2017-02-15 04:11:48
 0  0      0 427780   4916  33880    0    0     0     0 100631  396  0 21 80  0  0 2017-02-15 04:11:49
 0  0      0 427780   4916  33880    0    0     0     0 100482  423  0 23 77  0  0 2017-02-15 04:11:50
 0  0      0 427748   4916  33880    0    0     0     0 100242  391  0 22 78  0  0 2017-02-15 04:11:51
 0  0      0 427684   4916  33880    0    0     0     0 100303  365  1 23 77  0  0 2017-02-15 04:11:52
 0  0      0 427716   4916  33880    0    0     0     0 100562  371  0 26 75  0  0 2017-02-15 04:11:53
 0  0      0 427716   4916  33880    0    0     0     0 100687  381  0 24 77  0  0 2017-02-15 04:11:54
 0  0      0 427684   4916  33880    0    0     0     0 100632  361  0 22 79  0  0 2017-02-15 04:11:55
 0  0      0 427716   4916  33880    0    0     0     0 100347  359  0 21 79  0  0 2017-02-15 04:11:56
 0  0      0 427684   4916  33880    0    0     0     0 100476  357  0 24 77  0  0 2017-02-15 04:11:57
 0  0      0 427716   4916  33880    0    0     0     0 100651  358  0 22 79  0  0 2017-02-15 04:11:58
 0  0      0 427716   4916  33880    0    0     0     0 100809  359  0 21 79  0  0 2017-02-15 04:11:59
 0  0      0 427716   4916  33880    0    0     0     0 100572  363  0 23 78  0  0 2017-02-15 04:12:00
 0  0      0 427652   4916  33880    0    0     0     0 100678  355  0 23 78  0  0 2017-02-15 04:12:01
 0  0      0 427620   4916  33880    0    0     0     0 100657  354  0 21 79  0  0 2017-02-15 04:12:02
 0  0      0 427556   4916  33880    0    0     0     0 100589  331  0 20 81  0  0 2017-02-15 04:12:03
 0  0      0 427588   4916  33880    0    0     0     0 100648  384  0 27 74  0  0 2017-02-15 04:12:04
 0  0      0 427588   4916  33880    0    0     0     0 100460  387  0 24 77  0  0 2017-02-15 04:12:05
 0  0      0 427588   4916  33880    0    0     0     0 100700  365  0 21 80  0  0 2017-02-15 04:12:06
 0  0      0 427588   4916  33880    0    0     0     0 100622  375  0 24 77  0  0 2017-02-15 04:12:07
 0  0      0 427588   4916  33880    0    0     0     0 100444  366  0 21 80  0  0 2017-02-15 04:12:08
 0  0      0 427556   4916  33880    0    0     0     0 100519  356  0 20 80  0  0 2017-02-15 04:12:09
 0  0      0 427556   4916  33880    0    0     0     0 100708  363  0 22 78  0  0 2017-02-15 04:12:10
 0  0      0 427556   4916  33880    0    0     0     0 100901  350  0 20 80  0  0 2017-02-15 04:12:11
 0  0      0 427556   4916  33880    0    0     0     0 100846  358  0 21 80  0  0 2017-02-15 04:12:12
 0  0      0 427556   4916  33884    0    0     0     0 100621  339  0 17 83  0  0 2017-02-15 04:12:13
 0  0      0 427556   4916  33884    0    0     0     0 100804  384  0 25 76  0  0 2017-02-15 04:12:14
 0  0      0 427444   4916  33884    0    0     0     0 100655  364  0 21 79  0  0 2017-02-15 04:12:15
 0  0      0 427452   4916  33884    0    0     0     0 100498  373  0 22 78  0  0 2017-02-15 04:12:16
 0  0      0 427452   4916  33884    0    0     0     0 100398  392  0 24 77  0  0 2017-02-15 04:12:17
 0  0      0 427452   4916  33884    0    0     0     0 100415  385  0 28 72  0  0 2017-02-15 04:12:18
 0  0      0 427452   4916  33884    0    0     0     0 100389  362  0 24 77  0  0 2017-02-15 04:12:19
 0  0      0 427452   4916  33884    0    0     0     0 100470  373  0 22 79  0  0 2017-02-15 04:12:20
 0  0      0 427452   4916  33884    0    0     0     0 100665  376  0 24 76  0  0 2017-02-15 04:12:21
 0  0      0 427452   4916  33884    0    0     0     0 100602  363  0 19 81  0  0 2017-02-15 04:12:22
 0  0      0 427452   4916  33884    0    0     0     0 100653  385  0 28 73  0  0 2017-02-15 04:12:23
 0  0      0 427452   4916  33884    0    0     0     0 100682  363  0 23 78  0  0 2017-02-15 04:12:24
 0  0      0 427420   4916  33884    0    0     0     0 100643  359  0 22 79  0  0 2017-02-15 04:12:25
 0  0      0 427420   4916  33884    0    0     0     0 100495  373  0 24 77  0  0 2017-02-15 04:12:26
 0  0      0 427452   4916  33884    0    0     0     0 100556  377  0 23 78  0  0 2017-02-15 04:12:27
 0  0      0 427420   4916  33884    0    0     0     0 100547  359  0 21 79  0  0 2017-02-15 04:12:28
 0  0      0 427420   4916  33884    0    0     0     0 100592  362  0 21 79  0  0 2017-02-15 04:12:29
 0  0      0 427420   4916  33884    0    0     0     0 100705  360  0 22 79  0  0 2017-02-15 04:12:30
 0  0      0 427356   4916  33884    0    0     0     0 100624  352  0 20 80  0  0 2017-02-15 04:12:31
 2  0      0 427356   4916  33884    0    0     0     0 100598  362  0 20 80  0  0 2017-02-15 04:12:32
 0  0      0 427356   4916  33884    0    0     0     0 100506  365  0 21 79  0  0 2017-02-15 04:12:33
 0  0      0 427356   4916  33884    0    0     0     0 100660  381  0 23 77  0  0 2017-02-15 04:12:34
 0  0      0 427260   4916  33884    0    0     0     0 100718  386  0 26 75  0  0 2017-02-15 04:12:35
 0  0      0 427292   4916  33884    0    0     0     0 100800  366  0 22 79  0  0 2017-02-15 04:12:36
 0  0      0 427228   4916  33884    0    0     0     0 100548  383  0 22 78  0  0 2017-02-15 04:12:37
 0  0      0 427228   4916  33884    0    0     0     0 100557  372  0 24 76  0  0 2017-02-15 04:12:38
 0  0      0 427228   4916  33884    0    0     0     0 100636  360  0 22 78  0  0 2017-02-15 04:12:39
 0  0      0 427228   4916  33884    0    0     0     0 100608  383  0 26 74  0  0 2017-02-15 04:12:40
 0  0      0 427196   4916  33884    0    0     0     0 100678  346  0 18 83  0  0 2017-02-15 04:12:41
 0  0      0 427228   4916  33884    0    0     0     0 100494  360  0 22 79  0  0 2017-02-15 04:12:42
 0  0      0 427196   4916  33884    0    0     0     0 100616  380  0 25 76  0  0 2017-02-15 04:12:43
 0  0      0 427228   4916  33884    0    0     0     0 100609  357  0 21 80  0  0 2017-02-15 04:12:44
 0  0      0 427228   4916  33884    0    0     0     0 100662  355  0 20 80  0  0 2017-02-15 04:12:45
 0  0      0 427196   4916  33884    0    0     0     0 100753  383  0 27 73  0  0 2017-02-15 04:12:46
 0  0      0 427228   4916  33884    0    0     0     0 100510  371  0 26 75  0  0 2017-02-15 04:12:47
 0  0      0 427228   4916  33884    0    0     0     0 100233  369  0 20 80  0  0 2017-02-15 04:12:48
 0  0      0 427228   4916  33884    0    0     0     0 100383  381  0 30 70  0  0 2017-02-15 04:12:49
 0  0      0 427228   4916  33884    0    0     0     0 100450  378  0 22 79  0  0 2017-02-15 04:12:50
 0  0      0 427228   4916  33884    0    0     0     0 100541  362  0 20 80  0  0 2017-02-15 04:12:51
 0  0      0 427196   4916  33884    0    0     0     0 100562  374  0 22 78  0  0 2017-02-15 04:12:52
 0  0      0 427228   4916  33888    0    0     0     0 100521  362  0 22 79  0  0 2017-02-15 04:12:53
 0  0      0 427228   4916  33888    0    0     0     0 100448  392  0 23 77  0  0 2017-02-15 04:12:54
 0  0      0 427196   4916  33888    0    0     0     0 100435  418  0 23 77  0  0 2017-02-15 04:12:55
 0  0      0 427132   4916  33888    0    0     0     0 100461  371  0 25 75  0  0 2017-02-15 04:12:56
 0  0      0 427132   4916  33888    0    0     0     0 100550  368  0 26 74  0  0 2017-02-15 04:12:57
 0  0      0 427164   4916  33888    0    0     0     0 100712  372  0 24 76  0  0 2017-02-15 04:12:58
 0  0      0 427164   4916  33888    0    0     0     0 100469  367  0 24 76  0  0 2017-02-15 04:12:59
 0  0      0 427132   4916  33888    0    0     0     0 100624  377  0 21 79  0  0 2017-02-15 04:13:00
 0  0      0 427132   4916  33888    0    0     0     0 100634  393  0 29 72  0  0 2017-02-15 04:13:01
 0  0      0 427100   4916  33888    0    0     0     0 100553  378  0 24 76  0  0 2017-02-15 04:13:02
 0  0      0 427068   4916  33888    0    0     0     0 100595  376  0 23 78  0  0 2017-02-15 04:13:03
 0  0      0 427068   4916  33888    0    0     0     0 100636  363  1 23 77  0  0 2017-02-15 04:13:04
 0  0      0 427068   4916  33888    0    0     0     0 100556  371  0 22 78  0  0 2017-02-15 04:13:05
 0  0      0 427068   4916  33888    0    0     0     0 100437  363  0 24 77  0  0 2017-02-15 04:13:06
 0  0      0 427036   4916  33888    0    0     0     0 100568  348  0 20 80  0  0 2017-02-15 04:13:07
 0  0      0 427068   4916  33888    0    0     0     0 100575  366  0 23 77  0  0 2017-02-15 04:13:08
 0  0      0 427068   4916  33888    0    0     0     0 100431  367  0 21 80  0  0 2017-02-15 04:13:09
 0  0      0 427036   4916  33888    0    0     0     0 100668  383  0 27 74  0  0 2017-02-15 04:13:10
 0  0      0 427068   4916  33888    0    0     0     0 100503  363  0 21 79  0  0 2017-02-15 04:13:11
 0  0      0 427036   4916  33888    0    0     0     0 100683  369  0 23 77  0  0 2017-02-15 04:13:12
 0  0      0 427068   4916  33888    0    0     0     0 100417  356  0 18 82  0  0 2017-02-15 04:13:13
 0  0      0 427068   4916  33888    0    0     0     0 100361  374  0 24 77  0  0 2017-02-15 04:13:14
 0  0      0 427036   4916  33888    0    0     0     0 100565  359  0 21 80  0  0 2017-02-15 04:13:15
 0  0      0 426972   4916  33888    0    0     0     0 100225  369  0 22 78  0  0 2017-02-15 04:13:16
 0  0      0 426972   4916  33888    0    0     0     0 100704  378  0 25 75  0  0 2017-02-15 04:13:17
 0  0      0 426972   4916  33888    0    0     0     0 100366  387  0 22 78  0  0 2017-02-15 04:13:18
 0  0      0 426972   4916  33888    0    0     0     0 100256  372  0 25 76  0  0 2017-02-15 04:13:19
 0  0      0 427004   4916  33888    0    0     0     0 100352  397  1 26 74  0  0 2017-02-15 04:13:20
 0  0      0 426972   4916  33888    0    0     0     0 100354  385  0 25 76  0  0 2017-02-15 04:13:21
 0  0      0 426972   4916  33888    0    0     0     0 100543  364  0 20 80  0  0 2017-02-15 04:13:22
 0  0      0 426972   4916  33888    0    0     0     0 100553  359  0 22 79  0  0 2017-02-15 04:13:23
 0  0      0 426908   4916  33888    0    0     0     0 100624  370  0 20 81  0  0 2017-02-15 04:13:24
 0  0      0 426940   4916  33888    0    0     0     0 100678  364  0 23 78  0  0 2017-02-15 04:13:25
 0  0      0 426940   4916  33888    0    0     0     0 100692  359  0 21 79  0  0 2017-02-15 04:13:26
 0  0      0 426940   4916  33888    0    0     0     0 100375  387  0 27 74  0  0 2017-02-15 04:13:27
 0  0      0 426940   4916  33888    0    0     0     0 100620  360  0 21 79  0  0 2017-02-15 04:13:28
 0  0      0 426940   4916  33888    0    0     0     0 100641  351  0 19 82  0  0 2017-02-15 04:13:29
 0  0      0 426780   4916  33888    0    0     0     0 100594  373  0 19 82  0  0 2017-02-15 04:13:30
 0  0      0 426748   4916  33888    0    0     0     0 100331  366  0 19 81  0  0 2017-02-15 04:13:31
 0  0      0 426780   4916  33888    0    0     0     0 100427  382  0 27 73  0  0 2017-02-15 04:13:32
 0  0      0 426716   4916  33892    0    0     0     0 100626  385  0 26 75  0  0 2017-02-15 04:13:33
 0  0      0 426684   4916  33892    0    0     0     0 100651  373  0 23 78  0  0 2017-02-15 04:13:34
 0  0      0 426652   4916  33892    0    0     0     0 100477  395  0 26 74  0  0 2017-02-15 04:13:35
 0  0      0 426620   4916  33892    0    0     0     0 100340  372  0 25 76  0  0 2017-02-15 04:13:36
 0  0      0 426652   4916  33892    0    0     0     0 100715  356  0 21 80  0  0 2017-02-15 04:13:37
 0  0      0 426652   4916  33892    0    0     0     0 100179  357  0 22 77  0  0 2017-02-15 04:13:38
 0  0      0 426652   4916  33892    0    0     0     0 100501  372  0 25 75  0  0 2017-02-15 04:13:39
 0  0      0 426652   4916  33892    0    0     0     0 100474  369  0 26 75  0  0 2017-02-15 04:13:40
 0  0      0 426652   4916  33892    0    0     0     0 100518  374  0 22 78  0  0 2017-02-15 04:13:41
 0  0      0 426652   4916  33892    0    0     0     0 100678  351  0 17 83  0  0 2017-02-15 04:13:42
 0  0      0 426652   4916  33892    0    0     0     0 100712  370  0 25 76  0  0 2017-02-15 04:13:43
