1487185905
[H[JMem: 98812K used, 413972K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.01 0.01 0.00 2/85 23623
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 415380   4916  33884    0    0     0     0 59836  215  0 14 87  0  0 2017-02-15 19:15:01
 0  0      0 415412   4916  33888    0    0     0     0 56355  223  0 11 90  0  0 2017-02-15 19:15:02
 1  0      0 415412   4916  33888    0    0     0     0 57681  182  0 13 88  0  0 2017-02-15 19:15:03
 0  0      0 415412   4916  33888    0    0     0     0 59861  188  0 14 87  0  0 2017-02-15 19:15:04
 0  0      0 415444   4916  33888    0    0     0     0 57956  196  0 11 90  0  0 2017-02-15 19:15:05
 0  0      0 415412   4916  33888    0    0     0     0 57539  180  0  9 91  0  0 2017-02-15 19:15:06
 0  0      0 415412   4916  33888    0    0     0     0 55952  181  0  8 93  0  0 2017-02-15 19:15:07
 0  0      0 415412   4916  33888    0    0     0     0 59582  186  0 11 89  0  0 2017-02-15 19:15:08
 1  0      0 415412   4916  33888    0    0     0     0 55340  220  0 12 88  0  0 2017-02-15 19:15:09
 0  0      0 415396   4916  33888    0    0     0     0 60283  216  0 10 90  0  0 2017-02-15 19:15:10
 0  0      0 415396   4916  33888    0    0     0     0 55585  211  0 12 88  0  0 2017-02-15 19:15:11
 0  0      0 415428   4916  33888    0    0     0     0 58388  185  0  9 91  0  0 2017-02-15 19:15:12
 1  0      0 415428   4916  33888    0    0     0     0 56928  218  0 17 84  0  0 2017-02-15 19:15:13
 0  0      0 415508   4916  33888    0    0     0     0 57346  244  1 12 88  0  0 2017-02-15 19:15:14
 0  0      0 415584   4916  33888    0    0     0     0 57480  220  0 11 89  0  0 2017-02-15 19:15:15
 0  0      0 415520   4916  33888    0    0     0     0 57286  203  0 11 89  0  0 2017-02-15 19:15:16
 1  0      0 415520   4916  33888    0    0     0     0 57156  207  0 10 90  0  0 2017-02-15 19:15:17
 0  0      0 415520   4916  33888    0    0     0     0 56552  182  0 11 90  0  0 2017-02-15 19:15:18
 1  0      0 415584   4916  33888    0    0     0     0 57705  208  0 11 90  0  0 2017-02-15 19:15:19
 0  0      0 415520   4916  33888    0    0     0     0 57648  203  0 11 89  0  0 2017-02-15 19:15:20
 1  0      0 415520   4916  33888    0    0     0     0 56753  200  1  7 93  0  0 2017-02-15 19:15:21
 0  0      0 415552   4916  33888    0    0     0     0 57663  195  0 11 89  0  0 2017-02-15 19:15:22
 0  0      0 415552   4916  33888    0    0     0     0 56422  206  0 11 90  0  0 2017-02-15 19:15:23
 0  0      0 415552   4916  33888    0    0     0     0 60095  216  0 10 90  0  0 2017-02-15 19:15:24
 0  0      0 415552   4916  33888    0    0     0     0 56787  186  0  8 93  0  0 2017-02-15 19:15:25
 0  0      0 415552   4916  33888    0    0     0     0 59769  213  0 10 91  0  0 2017-02-15 19:15:26
 0  0      0 415552   4916  33888    0    0     0     0 57313  221  0 12 88  0  0 2017-02-15 19:15:27
 0  0      0 415552   4916  33888    0    0     0     0 57228  223  0 10 90  0  0 2017-02-15 19:15:28
 0  0      0 415456   4916  33888    0    0     0     0 58001  199  0  9 91  0  0 2017-02-15 19:15:29
 1  0      0 415456   4916  33888    0    0     0     0 56285  202  0 10 90  0  0 2017-02-15 19:15:30
 0  0      0 415424   4916  33888    0    0     0     0 57550  225  0 11 90  0  0 2017-02-15 19:15:31
 0  0      0 415392   4916  33888    0    0     0     0 57321  209  0 11 90  0  0 2017-02-15 19:15:32
 1  0      0 415360   4916  33888    0    0     0     0 57784  221  1 11 89  0  0 2017-02-15 19:15:33
 0  0      0 415360   4916  33888    0    0     0     0 57275  206  0 13 88  0  0 2017-02-15 19:15:34
 1  0      0 415360   4916  33888    0    0     0     0 57447  210  0  8 93  0  0 2017-02-15 19:15:35
 0  0      0 415328   4916  33888    0    0     0     0 57140  214  0 10 89  0  0 2017-02-15 19:15:36
 1  0      0 415360   4916  33888    0    0     0     0 56446  199  0 11 89  0  0 2017-02-15 19:15:37
 0  0      0 415360   4916  33888    0    0     0     0 57685  214  0  8 92  0  0 2017-02-15 19:15:38
 0  0      0 415328   4916  33888    0    0     0     0 60827  227  0 13 87  0  0 2017-02-15 19:15:39
 0  0      0 415360   4916  33888    0    0     0     0 57155  217  0 10 90  0  0 2017-02-15 19:15:40
 0  0      0 415360   4916  33888    0    0     0     0 57793  203  0 12 88  0  0 2017-02-15 19:15:41
 0  0      0 415392   4916  33892    0    0     0     0 57265  218  0 11 90  0  0 2017-02-15 19:15:42
 0  0      0 415392   4916  33892    0    0     0     0 57289  196  0  9 92  0  0 2017-02-15 19:15:43
 0  0      0 415392   4916  33892    0    0     0     0 57156  266  0 15 86  0  0 2017-02-15 19:15:44
 0  0      0 415456   4916  33892    0    0     0     0 57036  228  0 12 89  0  0 2017-02-15 19:15:45
 0  0      0 415456   4916  33892    0    0     0     0 57464  215  1 10 90  0  0 2017-02-15 19:15:46
