1487113736
[H[JMem: 93424K used, 419360K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 2/85 21014
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 419328   4916  33884    0    0     0     0 101560  271  0 19 81  0  0 2017-02-14 23:11:41
 0  0      0 419328   4916  33884    0    0     0     0 101521  291  1 23 77  0  0 2017-02-14 23:11:42
 0  0      0 419328   4916  33884    0    0     0     0 101706  292  0 24 77  0  0 2017-02-14 23:11:43
 0  0      0 419328   4916  33884    0    0     0     0 101777  263  0 24 77  0  0 2017-02-14 23:11:44
 0  0      0 419360   4916  33884    0    0     0     0 102132  227  0 20 80  0  0 2017-02-14 23:11:45
 0  0      0 419328   4916  33884    0    0     0     0 102186  226  0 19 81  0  0 2017-02-14 23:11:46
 0  0      0 419424   4916  33884    0    0     0     0 101875  242  0 22 78  0  0 2017-02-14 23:11:47
 0  0      0 419552   4916  33884    0    0     0     0 101972  241  0 25 75  0  0 2017-02-14 23:11:48
 0  0      0 419616   4916  33884    0    0     0     0 101931  224  0 20 81  0  0 2017-02-14 23:11:49
 1  0      0 419584   4916  33884    0    0     0     0 102029  244  0 24 75  0  0 2017-02-14 23:11:50
 0  0      0 419584   4916  33884    0    0     0     0 102045  246  0 23 77  0  0 2017-02-14 23:11:51
 0  0      0 419584   4916  33884    0    0     0     0 101960  235  0 20 80  0  0 2017-02-14 23:11:52
 0  0      0 419584   4916  33884    0    0     0     0 101943  204  0 18 83  0  0 2017-02-14 23:11:53
 1  0      0 419584   4916  33884    0    0     0     0 101783  232  0 25 75  0  0 2017-02-14 23:11:54
 0  0      0 419616   4916  33884    0    0     0     0 101746  218  0 18 83  0  0 2017-02-14 23:11:55
 1  0      0 419744   4916  33884    0    0     0     0 101688  226  0 22 79  0  0 2017-02-14 23:11:56
 0  0      0 419776   4916  33884    0    0     0     0 101799  226  0 22 78  0  0 2017-02-14 23:11:57
 2  0      0 419904   4916  33884    0    0     0     0 102136  277  0 26 75  0  0 2017-02-14 23:11:58
 0  0      0 419904   4916  33884    0    0     0     0 102105  210  0 19 82  0  0 2017-02-14 23:11:59
 1  0      0 420096   4916  33884    0    0     0     0 102101  265  1 28 72  0  0 2017-02-14 23:12:00
 1  0      0 420160   4916  33884    0    0     0     0 101756  270  0 25 75  0  0 2017-02-14 23:12:01
 1  0      0 420160   4916  33884    0    0     0     0 101788  237  1 24 76  0  0 2017-02-14 23:12:02
 0  0      0 420192   4916  33884    0    0     0     0 101703  234  0 19 81  0  0 2017-02-14 23:12:03
 0  0      0 420192   4916  33884    0    0     0     0 101700  227  0 23 77  0  0 2017-02-14 23:12:04
 0  0      0 420192   4916  33884    0    0     0     0 101826  222  0 20 80  0  0 2017-02-14 23:12:05
 0  0      0 420192   4916  33884    0    0     0     0 101592  203  0 16 84  0  0 2017-02-14 23:12:06
 0  0      0 420224   4916  33884    0    0     0     0 101759  233  0 22 79  0  0 2017-02-14 23:12:07
 0  0      0 420224   4916  33884    0    0     0     0 101830  236  0 24 76  0  0 2017-02-14 23:12:08
 0  0      0 420256   4916  33884    0    0     0     0 101892  235  1 23 77  0  0 2017-02-14 23:12:09
 0  0      0 420256   4916  33884    0    0     0     0 101923  247  0 25 76  0  0 2017-02-14 23:12:10
 0  0      0 420256   4916  33888    0    0     0     0 102102  234  0 21 79  0  0 2017-02-14 23:12:11
 0  0      0 420224   4916  33888    0    0     0     0 101895  210  0 21 79  0  0 2017-02-14 23:12:12
 0  0      0 420256   4916  33888    0    0     0     0 101712  224  0 20 80  0  0 2017-02-14 23:12:13
 0  0      0 420256   4916  33888    0    0     0     0 101885  212  0 21 80  0  0 2017-02-14 23:12:14
 0  0      0 420256   4916  33888    0    0     0     0 101995  245  0 24 76  0  0 2017-02-14 23:12:15
 0  0      0 420288   4916  33888    0    0     0     0 101814  222  0 23 78  0  0 2017-02-14 23:12:16
 0  0      0 420320   4916  33888    0    0     0     0 101968  229  0 20 80  0  0 2017-02-14 23:12:17
 0  0      0 420352   4916  33888    0    0     0     0 102146  241  0 23 77  0  0 2017-02-14 23:12:18
 0  0      0 420416   4916  33888    0    0     0     0 102157  224  0 21 79  0  0 2017-02-14 23:12:19
 1  0      0 420448   4916  33888    0    0     0     0 102164  230  0 23 78  0  0 2017-02-14 23:12:20
 0  0      0 420512   4916  33888    0    0     0     0 102216  219  0 21 79  0  0 2017-02-14 23:12:21
 0  0      0 420512   4916  33888    0    0     0     0 102229  234  0 23 78  0  0 2017-02-14 23:12:22
 0  0      0 420576   4916  33888    0    0     0     0 101801  228  0 21 79  0  0 2017-02-14 23:12:23
 0  0      0 420576   4916  33888    0    0     0     0 102019  217  0 20 80  0  0 2017-02-14 23:12:24
 0  0      0 420544   4916  33888    0    0     0     0 101612  224  0 23 77  0  0 2017-02-14 23:12:25
 0  0      0 420640   4916  33888    0    0     0     0 101892  225  0 21 80  0  0 2017-02-14 23:12:26
 0  0      0 420672   4916  33888    0    0     0     0 101824  230  0 23 78  0  0 2017-02-14 23:12:27
 0  0      0 420640   4916  33888    0    0     0     0 101664  215  0 19 81  0  0 2017-02-14 23:12:28
 0  0      0 420672   4916  33888    0    0     0     0 101892  218  0 19 82  0  0 2017-02-14 23:12:29
 0  0      0 420800   4916  33888    0    0     0     0 101834  253  0 23 77  0  0 2017-02-14 23:12:30
 0  0      0 420832   4916  33888    0    0     0     0 101794  222  0 18 83  0  0 2017-02-14 23:12:31
 0  0      0 420896   4916  33888    0    0     0     0 101872  270  0 27 73  0  0 2017-02-14 23:12:32
 0  0      0 420928   4916  33888    0    0     0     0 101861  219  0 19 81  0  0 2017-02-14 23:12:33
 0  0      0 420928   4916  33888    0    0     0     0 101826  215  0 23 77  0  0 2017-02-14 23:12:34
 0  0      0 420992   4916  33888    0    0     0     0 101796  239  0 18 83  0  0 2017-02-14 23:12:35
 0  0      0 421024   4916  33888    0    0     0     0 101860  230  0 25 76  0  0 2017-02-14 23:12:36
 0  0      0 420992   4916  33888    0    0     0     0 101863  225  0 16 85  0  0 2017-02-14 23:12:37
 0  0      0 421056   4916  33888    0    0     0     0 102051  205  0 17 84  0  0 2017-02-14 23:12:38
 0  0      0 421120   4916  33888    0    0     0     0 102069  238  0 23 77  0  0 2017-02-14 23:12:39
 0  0      0 421120   4916  33888    0    0     0     0 101997  234  0 21 80  0  0 2017-02-14 23:12:40
 1  0      0 421152   4916  33888    0    0     0     0 102146  241  0 23 78  0  0 2017-02-14 23:12:41
 0  0      0 421184   4916  33888    0    0     0     0 102064  233  0 23 77  0  0 2017-02-14 23:12:42
 0  0      0 421248   4916  33888    0    0     0     0 101958  232  0 24 77  0  0 2017-02-14 23:12:43
 0  0      0 421248   4916  33888    0    0     0     0 101933  214  0 19 81  0  0 2017-02-14 23:12:44
 1  0      0 421312   4916  33888    0    0     0     0 102149  228  0 22 78  0  0 2017-02-14 23:12:45
 1  0      0 421312   4916  33888    0    0     0     0 102055  219  1 21 79  0  0 2017-02-14 23:12:46
 1  0      0 421312   4916  33888    0    0     0     0 101969  230  0 21 80  0  0 2017-02-14 23:12:47
 1  0      0 421344   4916  33888    0    0     0     0 101828  226  0 22 79  0  0 2017-02-14 23:12:48
 1  0      0 421408   4916  33888    0    0     0     0 101815  213  0 20 81  0  0 2017-02-14 23:12:49
 1  0      0 421408   4916  33888    0    0     0     0 102007  233  0 24 77  0  0 2017-02-14 23:12:50
 1  0      0 421440   4916  33892    0    0     0     0 101963  237  0 24 77  0  0 2017-02-14 23:12:51
 1  0      0 421440   4916  33892    0    0     0     0 101993  205  0 19 82  0  0 2017-02-14 23:12:52
 1  0      0 421504   4916  33892    0    0     0     0 102049  227  0 22 78  0  0 2017-02-14 23:12:53
 1  0      0 421536   4916  33892    0    0     0     0 102152  212  0 22 79  0  0 2017-02-14 23:12:54
 0  0      0 421536   4916  33892    0    0     0     0 102147  218  0 22 79  0  0 2017-02-14 23:12:55
 0  0      0 421536   4916  33892    0    0     0     0 102200  213  0 21 80  0  0 2017-02-14 23:12:56
 0  0      0 421536   4916  33892    0    0     0     0 101985  216  0 18 81  0  0 2017-02-14 23:12:57
 0  0      0 421600   4916  33892    0    0     0     0 101719  242  0 23 77  0  0 2017-02-14 23:12:58
 0  0      0 421632   4916  33892    0    0     0     0 101524  219  1 20 80  0  0 2017-02-14 23:12:59
 0  0      0 421664   4916  33892    0    0     0     0 101538  217  0 22 78  0  0 2017-02-14 23:13:00
 0  0      0 421632   4916  33892    0    0     0     0 101552  262  1 24 76  0  0 2017-02-14 23:13:01
